LPG,LPG8553,ลำปาง,เมืองลำปาง,หัวเวียง,18.28788,99.51275,3,Active, Active ,,,, Active 
LPG,LPG8555,ลำปาง,เมืองลำปาง,พระบาท,18.25542,99.54617,5,Active,, Active , Active , Active , Active 
LPG,LPG8557,ลำปาง,เมืองลำปาง,พระบาท,18.27647,99.52097,3,,, Active , Active , Active ,
LPG,LPG8559,ลำปาง,แม่ทะ,น้ำโจ้,18.14058,99.43859,4,Active,, Active , Active ,, Active 
LPG,LPG8560,ลำปาง,เกาะคา,นาแก้ว,18.13877,99.3587,5,Active, Active , Active , Active ,, Active 
LPG,LPG8561,ลำปาง,สบปราบ,สบปราบ,17.86772,99.36488,3,Active, Active ,,,, Active 
LPG,LPG8563,ลำปาง,เมืองลำปาง,พิชัย,18.30477,99.51909,6,Active, Active , Active , Active , Active , Active 
LPG,LPG8564,ลำปาง,ห้างฉัตร,เวียงตาล,18.41346,99.26494,3,Active, Active ,,,, Active 
LPG,LPG8566,ลำปาง,แจ้ห่ม,บ้านสา,18.63754,99.53918,2,Active,,,,, Active 
LPG,LPG8567,ลำปาง,เมืองลำปาง,หัวเวียง,18.28677,99.50462,6,Active, Active , Active , Active , Active , Active 
LPG,LPG8570,ลำปาง,เมืองลำปาง,บ้านเอื้อม,18.39422,99.44309,2,Active,,,,, Active 
LPG,LPG8572,ลำปาง,ห้างฉัตร,เมืองยาว,18.24678,99.2294,2,Active,,,,, Active 
LPG,LPG8573,ลำปาง,เถิน,ล้อมแรด,17.60268,99.2111,3,,, Active , Active , Active ,
LPG,LPG8574,ลำปาง,เกาะคา,นาแก้ว,18.09808,99.33717,2,Active,,,,, Active 
LPG,LPG8585,ลำปาง,เมืองปาน,บ้านขอ,18.66232,99.47653,2,Active,,,,, Active 
LPG,LPG8601,ลำปาง,แม่ทะ,นาครัว,18.13833,99.5306,2,,, Active , Active ,,
LPG,LPG8602,ลำปาง,ห้างฉัตร,ห้างฉัตร,18.34268,99.35486,3,,, Active , Active , Active ,
LPG,LPG8605,ลำปาง,เสริมงาม,ทุ่งงาม,18.07673,99.21809,2,,, Active , Active ,,
LPG,LPG8606,ลำปาง,เสริมงาม,เสริมกลาง,18.05105,99.19444,3,Active, Active ,,,, Active 
LPG,LPG8607,ลำปาง,เสริมงาม,เสริมซ้าย,18.01777,99.20787,2,Active,,,,, Active 
LPG,LPG8608,ลำปาง,เมืองลำปาง,บ้านเสด็จ,18.39495,99.60485,5,Active, Active , Active , Active ,, Active 
LPG,LPG8609,ลำปาง,เมืองลำปาง,บุญนาคพัฒนา,18.4274,99.60963,3,Active, Active ,,,, Active 
LPG,LPG8610,ลำปาง,เถิน,แม่ถอด,17.71078,99.22881,2,Active,,,,, Active 
LPG,LPG8611,ลำปาง,งาว,บ้านร้อง,18.87827,99.94809,2,Active,,,,, Active 
LPG,LPG8615,ลำปาง,สบปราบ,แม่กัวะ,17.95524,99.35993,3,Active, Active ,,,, Active 
LPG,LPG8617,ลำปาง,งาว,ปงเตา,18.79048,99.96285,3,Active, Active ,,,, Active 
LPG,LPG8619,ลำปาง,งาว,แม่ตีบ,18.61132,100.03172,2,Active,,,,, Active 
LPG,LPG8623,ลำปาง,เถิน,ล้อมแรด,17.65157,99.20405,2,Active,,,,, Active 
LPG,LPG8624,ลำปาง,เถิน,นาโป่ง,17.65672,99.13575,2,Active,,,,, Active 
LPG,LPG8627,ลำปาง,เถิน,เวียงมอก,17.38505,99.39838,3,Active, Active ,,,, Active 
LPG,LPG8633,ลำปาง,เมืองลำปาง,บ่อแฮ้ว,18.2956,99.47242,6,Active, Active , Active , Active , Active , Active 
LPG,LPG8634,ลำปาง,เถิน,เวียงมอก,17.5065,99.35175,2,Active,,,,, Active 
LPG,LPG8636,ลำปาง,เถิน,เวียงมอก,17.47028,99.35629,2,Active,,,,, Active 
LPG,LPG8637,ลำปาง,เถิน,แม่มอก,17.58323,99.33041,2,Active,,,,, Active 
LPG,LPG8641,ลำปาง,แม่ทะ,ดอนไฟ,18.11141,99.65567,2,Active,,,,, Active 
LPG,LPG8644,ลำปาง,แจ้ห่ม,ทุ่งผึ้ง,18.89406,99.66797,2,Active,,,,, Active 
LPG,LPG8645,ลำปาง,เมืองลำปาง,สบตุ๋ย,18.28963,99.48011,3,,, Active , Active , Active ,
LPG,LPG8800,ลำปาง,เมืองปาน,ทุ่งกว๋าว,18.55664,99.47547,5,Active, Active , Active , Active ,,Active
LPG,LPG8801,ลำปาง,แม่ทะ,วังเงิน,18.12986,99.62207,4,Active,, Active , Active ,, Active 
LPG,LPG8802,ลำปาง,เมืองลำปาง,นิคมพัฒนา,18.42123,99.54172,4,Active,, Active , Active ,, Active 
LPG,LPG8803,ลำปาง,เสริมงาม,ทุ่งงาม,18.08872,99.27585,4,Active,, Active , Active ,, Active 
LPG,LPG9001,ลำปาง,เมืองลำปาง,สบตุ๋ย,18.27597,99.48127,6,Active, Active , Active , Active , Active , Active 
LPN,LPN1131,ลำพูน,ป่าซาง,ป่าซาง,18.5191,98.9399,5,Active,, Active , Active , Active , Active 
LPN,LPN1132,ลำพูน,เมืองลำพูน,เวียงยอง,18.56408,99.03392,6,Active,Active,Active,Active,Active,Active
LPN,LPN1137,ลำพูน,แม่ทา,ทาสบเส้า,18.458,99.1247,4,Active,, Active , Active ,, Active 
LPN,LPN1138,ลำพูน,ลี้,ลี้,17.8069,98.9478,4,Active,, Active , Active ,, Active 
LPN,LPN1140,ลำพูน,บ้านธิ,บ้านธิ,18.65027,99.12083,2,,, Active , Active ,,
LPN,LPN1141,ลำพูน,บ้านธิ,ห้วยยาบ,18.69005,99.17261,3,Active, Active ,,,, Active 
LPN,LPN1225,ลำพูน,เวียงหนองล่อง,วังผาง,18.42843,98.7388,3,,, Active , Active , Active ,
LPN,LPN1294,ลำพูน,เมืองลำพูน,ในเมือง,18.58,99.00611,3,,, Active , Active , Active ,
LPN,LPN1521,ลำพูน,เมืองลำพูน,ป่าสัก,18.53583,99.02556,6,Active, Active , Active , Active , Active , Active 
LPN,LPN1522,ลำพูน,เมืองลำพูน,อุโมงค์,18.63028,99.03833,6,Active, Active , Active , Active , Active , Active 
LPN,LPN1523,ลำพูน,เมืองลำพูน,มะเขือแจ้,18.58805,99.07945,5,Active,, Active , Active , Active , Active 
LPN,LPN1600,ลำพูน,บ้านโฮ่ง,ศรีเตี้ย,18.37667,98.74556,6,Active, Active , Active , Active , Active , Active 
LPN,LPN1601,ลำพูน,ป่าซาง,น้ำดิบ,18.4616,98.8407,6,Active, Active , Active , Active , Active , Active 
LPN,LPN1602,ลำพูน,แม่ทา,ทาขุมเงิน,18.42195,98.99192,4,Active,, Active , Active ,, Active 
LPN,LPN1603,ลำพูน,แม่ทา,ทาทุ่งหลวง,18.43558,99.04878,5,Active, Active , Active , Active ,, Active 
LPN,LPN1604,ลำพูน,แม่ทา,ทาปลาดุก,18.52164,99.22869,2,Active,,,,, Active 
LPN,LPN1607,ลำพูน,เมืองลำพูน,เหมืองง่า,18.59793,99.02336,6,Active, Active , Active , Active , Active , Active 
LPN,LPN1611,ลำพูน,เมืองลำพูน,ศรีบัวบาน,18.55716,99.05922,6,Active, Active , Active , Active , Active , Active 
LPN,LPN1620,ลำพูน,ป่าซาง,บ้านเรือน,18.51944,98.89626,6,Active, Active , Active , Active , Active , Active 
LPN,LPN1648,ลำพูน,เมืองลำพูน,หนองช้างคืน,18.64131,99.001,2,Active,,,,, Active 
LPN,LPN1761,ลำพูน,บ้านโฮ่ง,บ้านโฮ่ง,18.29559,98.81296,3,,, Active , Active , Active ,
LPN,LPN1762,ลำพูน,เมืองลำพูน,บ้านกลาง,18.58266,99.04537,6,Active, Active , Active , Active , Active , Active 
LPN,LPN1763,ลำพูน,เมืองลำพูน,ในเมือง,18.58155,98.99821,3,Active, Active ,,,, Active 
LPN,LPN1780,ลำพูน,เมืองลำพูน,ในเมือง,18.57383,98.99647,6,Active, Active , Active , Active , Active , Active 
LPN,LPN1781,ลำพูน,เมืองลำพูน,ต้นธง,18.54256,98.94391,6,Active, Active , Active , Active , Active , Active 
LPN,LPN1782,ลำพูน,ป่าซาง,แม่แรง,18.49086,98.91962,5,Active, Active , Active , Active ,, Active 
LPN,LPN1903,ลำพูน,เมืองลำพูน,อุโมงค์,18.65092,99.03611,6,Active, Active , Active , Active , Active , Active 
LPN,LPN1904,ลำพูน,บ้านธิ,ห้วยยาบ,18.68993,99.15415,4,Active,, Active , Active ,, Active 
LPN,LPN1907,ลำพูน,ป่าซาง,ท่าตุ้ม,18.47897,98.86954,6,Active, Active , Active , Active , Active , Active 
LPN,LPN1909,ลำพูน,ลี้,นาทราย,17.73294,98.95418,6,Active, Active , Active , Active , Active , Active 
LPN,LPN1919,ลำพูน,เมืองลำพูน,หนองหนาม,18.5244,98.97387,6,Active, Active , Active , Active , Active , Active 
LPN,LPN1930,ลำพูน,เมืองลำพูน,ริมปิง,18.57522,98.95534,6,Active, Active , Active , Active , Active , Active 
LPN,LPN1931,ลำพูน,เมืองลำพูน,ริมปิง,18.60622,98.98456,6,Active, Active , Active , Active , Active , Active 
LPN,LPN1950,ลำพูน,บ้านโฮ่ง,เหล่ายาว,18.35297,98.78133,6,Active, Active , Active , Active , Active , Active 
LPN,LPN1985,ลำพูน,เมืองลำพูน,มะเขือแจ้,18.61248,99.05691,6,Active, Active , Active , Active , Active , Active 
LPN,LPN2374,ลำพูน,เมืองลำพูน,ในเมือง,18.57064,99.00058,6,Active, Active , Active , Active , Active , Active 
LPN,LPN3002,ลำปาง,แม่เมาะ,จางเหนือ,18.50903,99.96632,3,Active, Active ,,,, Active 
LPN,LPN3003,ลำพูน,เมืองลำพูน,ศรีบัวบาน,18.50559,99.13172,3,Active, Active ,,,, Active 
LPN,LPN3006,ลำพูน,ลี้,แม่ตืน,17.9488,98.8986,4,Active,, Active , Active ,, Active 
LPN,LPN3007,ลำพูน,ลี้,ศรีวิชัย,18.11044,98.88992,2,Active,,,,, Active 
LPN,LPN3009,ลำพูน,บ้านโฮ่ง,ป่าพลู,18.23416,98.82983,2,Active,,,,, Active 
LPN,LPN3010,ลำพูน,บ้านโฮ่ง,ป่าพลู,18.20142,98.84262,3,Active, Active ,,,, Active 
LPN,LPN3011,ลำพูน,บ้านโฮ่ง,เหล่ายาว,18.36278,98.80982,6,Active, Active , Active , Active , Active , Active 
LPN,LPN3013,ลำพูน,ลี้,ศรีวิชัย,18.0409,98.8813,5,Active, Active , Active , Active ,, Active 
LPN,LPN3052,ลำพูน,เมืองลำพูน,บ้านกลาง,18.5833,99.05549,6,Active, Active , Active , Active , Active , Active 
LPN,LPN3064,ลำพูน,ลี้,ป่าไผ่,17.8784,98.9221,4,Active,, Active , Active ,, Active 
LPN,LPN5576,ลำพูน,แม่ทา,ทาปลาดุก,18.45473,99.19687,3,, Active , Active , Active ,,
LPN,LPN6501,ลำพูน,เวียงหนองล่อง,วังผาง,18.41233,98.74859,1,, Active ,,,,
LPN,LPN6502,ลำพูน,บ้านธิ,บ้านธิ,18.64789,99.1091,1,, Active ,,,,
LPN,LPN6503,ลำพูน,บ้านโฮ่ง,บ้านโฮ่ง,18.30143,98.81018,1,, Active ,,,,
LPN,LPN6504,ลำพูน,ป่าซาง,ป่าซาง,18.51705,98.93539,1,, Active ,,,,
LPN,LPN6505,ลำพูน,เมืองลำพูน,ในเมือง,18.58524,99.01484,1,, Active ,,,,
LPN,LPN6506,ลำพูน,เมืองลำพูน,มะเขือแจ้,18.59347,99.08392,1,, Active ,,,,
LPN,LPN6507,ลำพูน,เมืองลำพูน,บ้านกลาง,18.59193,99.04157,3,, Active , Active , Active ,,
LPN,LPN6508,ลำพูน,แม่ทา,ทาสบเส้า,18.45821,99.12772,1,, Active ,,,,
LPN,LPN6509,ลำพูน,ลี้,ลี้,17.79298,98.95264,1,, Active ,,,,
LPN,LPN6510,ลำพูน,เมืองลำพูน,เหมืองง่า,18.63978,99.00697,1,, Active ,,,,
LPN,LPN6511,ลำพูน,เมืองลำพูน,ริมปิง,18.59368,98.97233,3,, Active , Active , Active ,,
LPN,LPN6512,ลำพูน,เมืองลำพูน,ศรีบัวบาน,18.52313,99.08492,1,, Active ,,,,
LPN,LPN6513,ลำพูน,เมืองลำพูน,ป่าสัก,18.51514,99.00722,1,, Active ,,,,
LPN,LPN6514,ลำพูน,ป่าซาง,ม่วงน้อย,18.4813,98.94629,1,, Active ,,,,
LPN,LPN6515,ลำพูน,ทุ่งหัวช้าง,ทุ่งหัวช้าง,17.99541,99.02864,1,, Active ,,,,
LPN,LPN6516,ลำพูน,แม่ทา,ทาขุมเงิน,18.42487,98.98887,1,, Active ,,,,
LPN,LPN6517,ลำพูน,แม่ทา,ทาปลาดุก,18.54683,99.24453,1,, Active ,,,,
LPN,LPN6518,ลำพูน,ป่าซาง,นครเจดีย์,18.44623,98.88653,1,, Active ,,,,
LPN,LPN6519,ลำพูน,ลี้,แม่ตืน,17.9955,98.8747,3,, Active , Active , Active ,,
LPN,LPN6520,ลำพูน,เมืองลำพูน,ต้นธง,18.55385,98.97884,1,, Active ,,,,
LPN,LPN6521,ลำพูน,บ้านโฮ่ง,ป่าพลู,18.23376,98.8328,1,, Active ,,,,
LPN,LPN6522,ลำพูน,บ้านธิ,ห้วยยาบ,18.69693,99.15907,1,, Active ,,,,
LPN,LPN6523,ลำพูน,ลี้,ศรีวิชัย,18.11141,98.89005,1,, Active ,,,,
LPN,LPN6524,ลำพูน,ทุ่งหัวช้าง,บ้านปวง,17.87534,99.05536,1,, Active ,,,,
LPN,LPN6525,ลำพูน,บ้านโฮ่ง,บ้านโฮ่ง,18.33751,98.82066,1,, Active ,,,,
LPN,LPN6526,ลำพูน,ลี้,ลี้,17.76638,98.99539,1,, Active ,,,,
LPN,LPN6527,ลำพูน,ลี้,ป่าไผ่,17.8666,98.92494,1,, Active ,,,,
LPN,LPN6528,ลำพูน,ป่าซาง,นครเจดีย์,18.41916,98.865,1,, Active ,,,,
LPN,LPN6529,ลำพูน,แม่ทา,ทาทุ่งหลวง,18.43685,99.07153,1,, Active ,,,,
LPN,LPN6530,ลำพูน,ทุ่งหัวช้าง,ตะเคียนปม,18.09342,99.01344,1,, Active ,,,,
LPN,LPN6531,ลำพูน,เมืองลำพูน,ในเมือง,18.57595,99.00721,1,, Active ,,,,
LPN,LPN6532,ลำพูน,ลี้,แม่ตืน,17.94787,98.90083,1,, Active ,,,,
LPN,LPN6536,ลำพูน,เมืองลำพูน,มะเขือแจ้,18.59214,99.15368,1,, Active ,,,,
LPN,LPN6537,ลำพูน,เมืองลำพูน,เหมืองจี้,18.43629,98.95658,1,, Active ,,,,
LPN,LPN6538,ลำพูน,ป่าซาง,น้ำดิบ,18.40226,98.82393,1,, Active ,,,,
LPN,LPN6540,ลำพูน,ลี้,ดงดำ,17.74291,99.02673,1,, Active ,,,,
LPN,LPN6544,ลำพูน,แม่ทา,ทาสบเส้า,18.47698,99.12287,1,, Active ,,,,
LPN,LPN6700,ลำพูน,ป่าซาง,มะกอก,18.46069,98.92358,3,Active, Active ,,,, Active 
LPN,LPN6701,ลำพูน,บ้านธิ,บ้านธิ,18.64122,99.13333,3,Active, Active ,,,, Active 
LPN,LPN6702,ลำพูน,เมืองลำพูน,ศรีบัวบาน,18.49567,99.10656,3,Active, Active ,,,, Active 
LPN,LPN6703,ลำพูน,แม่ทา,ทาปลาดุก,18.49442,99.19774,3,Active, Active ,,,, Active 
LPN,LPN6704,ลำพูน,ป่าซาง,แม่แรง,18.4936,98.89373,3,Active, Active ,,,, Active 
LPN,LPN6706,ลำพูน,แม่ทา,ทาสบเส้า,18.45982,99.16576,3,Active, Active ,,,, Active 
LPN,LPN6707,ลำพูน,ป่าซาง,นครเจดีย์,18.31489,98.91849,3,Active, Active ,,,, Active 
LPN,LPN6708,ลำพูน,แม่ทา,ทาแม่ลอบ,18.26459,98.93881,3,Active, Active ,,,, Active 
LPN,LPN6709,ลำพูน,ทุ่งหัวช้าง,ตะเคียนปม,18.06923,99.02813,3,Active, Active ,,,, Active 
